from,to,distance
bkp71t,53t,9.568951423628388
bkp71t,54t,11.160203203482737
bkp71t,59t,13.449242127206281
bkp71t,61t,5.745636404686863
bkp71t,bkp100t,6.43978664887942
bkp71t,bkp101t,15.510815366687696
bkp71t,bkp102t,18.986447154739224
bkp71t,bkp103t,17.315362088237194
bkp71t,bkp104t,26.43612025746617
bkp71t,bkp105t,24.580308272341455
bkp71t,bkp112t,16.60493632927472
bkp71t,bkp114t,11.850030708391808
bkp71t,bkp116t,13.460574833345294
bkp71t,bkp117t,4.863030930829128
bkp71t,bkp118t,9.465476212939972
bkp71t,bkp119t,9.114086153098677
bkp71t,bkp121t,19.34832455878214
bkp71t,bkp120t,23.848442553254895
bkp71t,bkp122t,10.026888678409293
bkp71t,bkp123t,13.871185664122644
bkp71t,bkp124t,20.323816029476745
bkp71t,bkp126t,29.227367928131457
bkp71t,bkp125t,6.789890457252419
bkp71t,bkp128t,14.061800338446291
bkp71t,bkp127t,32.3398850592643
bkp71t,bkp129t,26.32823936145368
bkp71t,bkp130t,16.765842700244207
bkp71t,bkp131t,15.243437456872154
bkp71t,bkp133t,17.444005008508793
bkp71t,bkp56t,11.487113269510424
bkp71t,bkp57t,6.163191711438469
bkp71t,bkp58t,16.619322243819294
bkp71t,bkp59t,13.052769291358754
bkp71t,bkp60t,15.056954984885353
bkp71t,bkp62t,14.966780365369154
bkp71t,bkp61t,15.075743356822716
bkp71t,bkp64t,6.204022415877807
bkp71t,bkp66t,12.24974783018684
bkp71t,bkp67t,13.733509301838428
bkp71t,bkp69t,12.725352131631423
bkp71t,bkp70t,7.0187100554930435
bkp71t,bkp65t,13.29341627961805
bkp71t,bkp71t,0.0
bkp71t,bkp72t,7.06289693454998
bkp71t,bkp74t,20.906728195295663
bkp71t,bkp73t,15.634283800184082
bkp71t,bkp80t,26.722196745817676
bkp71t,bkp79t,34.56280480035989
bkp71t,bkp81t,4.0052978460405795
bkp71t,bkp78t,14.348456303412972
bkp71t,bkp77t,8.432490473642506
bkp71t,bkp82t,18.13348497745463
bkp71t,bkp76t,3.9907234311526687
bkp71t,bkp75t,18.371963954330063
bkp71t,o26,58.981308774587795
bkp71t,14t,35.77139770269395
bkp71t,18t,15.689037612909118
bkp71t,17t,15.874935751030423
bkp71t,08t,13.738048085826225
bkp71t,22t,23.606963447739115
bkp71t,13t,19.17749629250849
bkp71t,20t,34.611248303183636
bkp71t,81t,65.36006661338544
bkp71t,o10,4.216255681068514
bkp71t,bkp98t,17.01311473889343
bkp71t,bkp97t,19.162587008240127
bkp71t,bkp99t,5.684050310754974
bkp71t,bkp95t,15.160404502849678
bkp71t,bkp93t,9.33831525782297
bkp71t,27t,46.35247081249809
bkp71t,16t,15.617589778613837
bkp71t,bkp96t,9.438264819929934
bkp71t,bkp92t,16.92981587565666
bkp71t,bkp91t,18.90365066096895
bkp71t,bkp89t,33.72258809984666
bkp71t,bkp87t,32.08215207616722
bkp71t,bkp85t,19.01693224146779
bkp71t,19t,22.543179180312823
bkp71t,o63,8.538700159158926
bkp71t,bkp90t,31.83384788813894
bkp71t,bkp88t,21.41558919984881
bkp71t,bkp86t,24.957517648914585
bkp71t,bkp94t,7.711024256751331
bkp71t,bkp84t,19.23085305337934
bkp71t,bkp83t,16.58009496166628
bkp71t,bkp63t,14.058157167608975
bkp72t,02t,17.22557286113402
bkp72t,03t,24.592402818834035
bkp72t,11t,13.801404046632452
bkp72t,12t,10.481100307951829
bkp72t,50t,12.88301562948419
bkp72t,52t,17.4029486952875
bkp72t,53t,14.802689174101095
bkp72t,54t,13.798919552009712
bkp72t,59t,16.300219657519357
bkp72t,61t,11.255475813310301
bkp72t,bkp100t,13.495322595238367
bkp72t,bkp101t,22.53155946989461
bkp72t,bkp102t,16.382102940058257
bkp72t,bkp103t,19.819000365818198
bkp72t,bkp104t,24.647794695031486
bkp72t,bkp105t,21.644636287629034
bkp72t,bkp112t,14.623565116669619
bkp72t,bkp114t,12.31270054618897
bkp72t,bkp116t,17.702861056511143
bkp72t,bkp117t,3.792550685065312
bkp72t,bkp118t,14.806558390400829
bkp72t,bkp119t,10.12013338383724
bkp72t,bkp121t,15.683140993970124
bkp72t,bkp120t,29.846018601196416
bkp72t,bkp122t,10.705530543692968
bkp72t,bkp123t,17.966650153281236
bkp72t,bkp124t,21.419975178234697
bkp72t,bkp126t,27.179153653949303
bkp72t,bkp125t,13.823301357130168
bkp72t,bkp128t,16.777150729755753
bkp72t,bkp127t,31.726942864571985
bkp72t,bkp129t,31.766098970780032
bkp72t,bkp130t,23.339278489579375
bkp72t,bkp131t,12.830295667433159
bkp72t,bkp133t,18.867814885563128
bkp72t,bkp56t,14.348657329269912
bkp72t,bkp57t,5.224700732411397
bkp72t,bkp58t,14.097111082700206
bkp72t,bkp59t,14.866640110167703
bkp72t,bkp60t,17.313275940990525
bkp72t,bkp62t,15.276785372134128
bkp72t,bkp61t,16.370323794512355
bkp72t,bkp64t,11.105249324468582
bkp72t,bkp66t,12.401250381996007
bkp72t,bkp67t,12.589585405246437
bkp72t,bkp69t,9.609527810664085
bkp72t,bkp70t,8.726483743878632
bkp72t,bkp65t,13.659812372021912
bkp72t,bkp71t,7.06289693454998
bkp72t,bkp72t,0.0
bkp72t,bkp74t,27.203073619319824
bkp72t,bkp73t,21.090878328557295
bkp72t,bkp80t,32.14214599025722
bkp72t,bkp79t,40.50628309017437
bkp72t,bkp81t,3.175535089735083
bkp72t,bkp78t,17.11458345639086
bkp72t,bkp77t,15.33298880032406
bkp72t,bkp82t,16.693526952785035
bkp72t,bkp76t,10.89485193983485
bkp72t,bkp75t,25.341805636592383
bkp72t,o26,54.98309243592919
bkp72t,14t,34.173796352970236
bkp72t,18t,8.750757366227619
bkp72t,17t,11.535436253445228
bkp72t,08t,9.979568353693184
bkp72t,22t,29.001551873838558
bkp72t,13t,23.656235258026246
bkp72t,20t,41.302162186800125
bkp72t,81t,65.22453164510127
bkp72t,o10,11.174974637653916
bkp72t,bkp98t,23.178035004065027
bkp72t,bkp97t,25.101021551819045
bkp72t,bkp99t,12.407176760399933
bkp72t,bkp95t,18.934575757339676
bkp72t,bkp93t,13.461935431830405
bkp72t,27t,42.19478832680569
bkp72t,16t,9.681094940531576
bkp72t,bkp96t,15.313229738470785
bkp72t,bkp92t,18.24918617760357
bkp72t,bkp91t,15.15470129287754
bkp72t,bkp89t,31.907809863504472
bkp72t,bkp87t,31.53103742946824
bkp72t,bkp85t,19.818730891864057
bkp72t,19t,18.448384171856468
bkp72t,o63,3.265364397024866
bkp72t,bkp90t,28.644903425901177
bkp72t,bkp88t,20.53923424533472
bkp72t,bkp86t,25.839652872963825
bkp72t,bkp94t,7.123114845052272
bkp72t,bkp84t,18.77687535720368
bkp72t,bkp83t,16.58549434639283
bkp72t,bkp63t,16.817447191191555
bkp74t,02t,22.755019386042775
bkp74t,03t,35.82553713842398
bkp74t,11t,15.048476281963795
bkp74t,12t,23.114092732134637
bkp74t,50t,20.72491327207765
bkp74t,52t,23.408701308514544
bkp74t,53t,12.759790460935735
bkp74t,54t,16.78485366792352
bkp74t,59t,15.631368699985165
bkp74t,61t,15.960579203269974
bkp74t,bkp100t,16.04777441009117
bkp74t,bkp101t,13.068268857635475
bkp74t,bkp102t,28.467676720232788
bkp74t,bkp103t,16.12851178170407
bkp74t,bkp104t,31.08859985544231
bkp74t,bkp105t,32.61939607787984
bkp74t,bkp112t,26.105177334122185
bkp74t,bkp114t,20.666288431373754
bkp74t,bkp116t,12.16058525756137
bkp74t,bkp117t,25.76962180408242
bkp74t,bkp118t,22.09577651036502
bkp74t,bkp119t,20.166545915737604
bkp74t,bkp121t,30.779763676304363
bkp74t,bkp120t,3.543423403041164
bkp74t,bkp122t,20.476608723097566
bkp74t,bkp123t,12.355122799668418
bkp74t,bkp124t,20.553458478554713
bkp74t,bkp126t,33.6668629229425
bkp74t,bkp125t,16.15764993617102
bkp74t,bkp128t,29.11569586308883
bkp74t,bkp127t,32.01832054491854
bkp74t,bkp129t,29.19394193277169
bkp74t,bkp130t,4.518048504228955
bkp74t,bkp131t,26.315180916229313
bkp74t,bkp133t,18.991207138809553
bkp74t,bkp56t,16.2208137780371
bkp74t,bkp57t,23.09210757800261
bkp74t,bkp58t,27.115834890924997
bkp74t,bkp59t,18.002991814368848
bkp74t,bkp60t,16.803557060014963
bkp74t,bkp62t,21.144829702608636
bkp74t,bkp61t,19.049482201090015
bkp74t,bkp64t,16.256299525595296
bkp74t,bkp66t,21.204570032708588
bkp74t,bkp67t,23.639273475229963
bkp74t,bkp69t,26.40143155277545
bkp74t,bkp70t,19.93653819744002
bkp74t,bkp65t,20.86214822739994
bkp74t,bkp71t,20.906728195295663
bkp74t,bkp72t,27.203073619319824
bkp74t,bkp74t,0.0
bkp74t,bkp73t,7.287744195571876
bkp74t,bkp80t,29.538050568646167
bkp74t,bkp79t,13.8326593212426
bkp74t,bkp81t,24.670570246976535
bkp74t,bkp78t,29.204360876654988
bkp74t,bkp77t,16.46073085216442
bkp74t,bkp82t,25.684189939522053
bkp74t,bkp76t,17.002988946932362
bkp74t,bkp75t,7.292034594341533
bkp74t,o26,64.70810007735767
bkp74t,14t,37.360822766986466
bkp74t,18t,34.53459382547187
bkp74t,17t,29.86658412728408
bkp74t,08t,27.78051303597574
bkp74t,22t,6.193500882488878
bkp74t,13t,9.62619022899287
bkp74t,20t,14.57355388591598
bkp74t,81t,58.94853117707823
bkp74t,o10,16.867826065292313
bkp74t,bkp98t,4.0630773191823355
bkp74t,bkp97t,3.0229629307497956
bkp74t,bkp99t,18.50578571520081
bkp74t,bkp95t,12.772538929995923
bkp74t,bkp93t,14.920340517029656
bkp74t,27t,53.634118784528255
bkp74t,16t,32.349981308825775
bkp74t,bkp96t,11.913710569539758
bkp74t,bkp92t,19.170681604205786
bkp74t,bkp91t,30.665330453835633
bkp74t,bkp89t,36.373933837664715
bkp74t,bkp87t,31.65909128963651
bkp74t,bkp85t,20.910315652028014
bkp74t,19t,43.0370775761972
bkp74t,o63,26.954668709907118
bkp74t,bkp90t,38.579076099686404
bkp74t,bkp88t,25.94368785721494
bkp74t,bkp86t,23.125062308897633
bkp74t,bkp94t,22.473084076333485
bkp74t,bkp84t,23.987660431047473
bkp74t,bkp83t,22.10659766116916
bkp74t,bkp63t,15.712532538226855
bkp73t,02t,15.646763568332558
bkp73t,03t,28.837537381974936
bkp73t,11t,7.970506167698497
bkp73t,12t,15.891673555023848
bkp73t,50t,13.440636875817436
bkp73t,52t,16.306761490406007
bkp73t,53t,6.2944557374845935
bkp73t,54t,9.530024483904336
bkp73t,59t,8.373236779199692
bkp73t,61t,10.03426349661047
bkp73t,bkp100t,12.5978257281415
bkp73t,bkp101t,14.283077175761889
bkp73t,bkp102t,21.226363303697287
bkp73t,bkp103t,9.44613200673302
bkp73t,bkp104t,24.420889100882885
bkp73t,bkp105t,25.55812716415543
bkp73t,bkp112t,18.833295291561512
bkp73t,bkp114t,13.395275266045736
bkp73t,bkp116t,4.876747227673865
bkp73t,bkp117t,20.344466920385514
bkp73t,bkp118t,19.686373562256755
bkp73t,bkp119t,13.07506315756566
bkp73t,bkp121t,23.498133145787012
bkp73t,bkp120t,8.99942728780487
bkp73t,bkp122t,13.304664017604248
bkp73t,bkp123t,5.100123755790515
bkp73t,bkp124t,14.096129349980677
bkp73t,bkp126t,27.119088110195936
bkp73t,bkp125t,12.934330384912005
bkp73t,bkp128t,26.611177652948523
bkp73t,bkp127t,26.438679108457077
bkp73t,bkp129t,30.940171343041076
bkp73t,bkp130t,6.152704065254935
bkp73t,bkp131t,19.02859617435634
bkp73t,bkp133t,12.117387394460645
bkp73t,bkp56t,8.953070609583675
bkp73t,bkp57t,16.507400023465618
bkp73t,bkp58t,19.831671704758126
bkp73t,bkp59t,10.723081731001436
bkp73t,bkp60t,9.680926581182431
bkp73t,bkp62t,13.907319481336039
bkp73t,bkp61t,11.870089252588691
bkp73t,bkp64t,10.000410618271179
bkp73t,bkp66t,13.92679316588773
bkp73t,bkp67t,16.35313698051994
bkp73t,bkp69t,19.210516793262517
bkp73t,bkp70t,13.120863042677843
bkp73t,bkp65t,13.575707388997735
bkp73t,bkp71t,15.634283800184082
bkp73t,bkp72t,21.090878328557295
bkp73t,bkp74t,7.287744195571876
bkp73t,bkp73t,0.0
bkp73t,bkp80t,31.323606053690852
bkp73t,bkp79t,19.4739700165023
bkp73t,bkp81t,18.95898459727168
bkp73t,bkp78t,26.777568522328522
bkp73t,bkp77t,14.097800134951962
bkp73t,bkp82t,18.497917926549665
bkp73t,bkp76t,12.205042481641664
bkp73t,bkp75t,10.85018761375327
bkp73t,o26,58.42147440091189
bkp73t,14t,31.5010465153278
bkp73t,18t,27.777300399110935
bkp73t,17t,22.628779901693015
bkp73t,08t,20.580900717602336
bkp73t,22t,7.9903277726051805
bkp73t,13t,4.929602481863827
bkp73t,20t,21.78126217616704
bkp73t,81t,55.91713057632718
bkp73t,o10,12.211261927561022
bkp73t,bkp98t,3.800921237801283
bkp73t,bkp97t,4.438706509506575
bkp73t,bkp99t,15.063168470600377
bkp73t,bkp95t,5.729420446652297
bkp73t,bkp93t,7.980261250384853
bkp73t,27t,46.98156379069292
bkp73t,16t,25.28988839514209
bkp73t,bkp96t,6.2245197141312625
bkp73t,bkp92t,12.203614555644409
bkp73t,bkp91t,23.37918854745031
bkp73t,bkp89t,30.250710569214622
bkp73t,bkp87t,26.090732296811176
bkp73t,bkp85t,14.151303610054963
bkp73t,19t,38.1774193695373
bkp73t,o63,20.359598654700115
bkp73t,bkp90t,31.793778465995782
bkp73t,bkp88t,19.08585142784677
bkp73t,bkp86t,17.433615893239867
bkp73t,bkp94t,15.606756308427126
bkp73t,bkp84t,17.004177893399522
bkp73t,bkp83t,14.952013132460502
bkp73t,bkp63t,8.499059080102484
bkp80t,02t,42.478694130619
bkp80t,03t,54.353331335532694
bkp80t,11t,32.55160363030674
bkp80t,12t,37.84104800519392
bkp80t,50t,37.812869612477954
bkp80t,52t,43.038948941852524
bkp80t,53t,29.825305693562548
bkp80t,54t,34.807349976350494
bkp80t,59t,36.001097167965526
bkp80t,61t,28.464412742027474
bkp80t,bkp100t,22.242519412294254
bkp80t,bkp101t,17.0965871382635
bkp80t,bkp102t,45.40019409600584
bkp80t,bkp103t,39.195988790836424
bkp80t,bkp104t,52.06696044080404
bkp80t,bkp105t,50.96443419354376
bkp80t,bkp112t,42.87578825005239
bkp80t,bkp114t,37.29491373437947
bkp80t,bkp116t,33.58322992108587
bkp80t,bkp117t,28.366217914017657
bkp80t,bkp118t,17.430943687480024
bkp80t,bkp119t,34.803477751648224
bkp80t,bkp121t,46.03166284671177
bkp80t,bkp120t,32.79135314962697
bkp80t,bkp122t,35.70346454752328
bkp80t,bkp123t,34.10507742907375
bkp80t,bkp124t,43.585875581353285
bkp80t,bkp126t,54.93626772229368
bkp80t,bkp125t,21.691206510278093
bkp80t,bkp128t,17.35755959876622
bkp80t,bkp127t,56.470789471425405
bkp80t,bkp129t,0.4030439149009095
bkp80t,bkp130t,26.25023883990143
bkp80t,bkp131t,41.739652654244956
bkp80t,bkp133t,40.82994003193349
bkp80t,bkp56t,34.739508064923825
bkp80t,bkp57t,32.88390024624975
bkp80t,bkp58t,43.09286701733904
bkp80t,bkp59t,37.033698832322656
bkp80t,bkp60t,37.93629059503422
bkp80t,bkp62t,39.97231545934778
bkp80t,bkp61t,39.12129710180615
bkp80t,bkp64t,29.520329731049507
bkp80t,bkp66t,37.82872962344005
bkp80t,bkp67t,39.84107656363904
bkp80t,bkp69t,39.42831487364178
bkp80t,bkp70t,32.88156663724612
bkp80t,bkp65t,38.54088218890305
bkp80t,bkp71t,26.722196745817676
bkp80t,bkp72t,32.14214599025722
bkp80t,bkp74t,29.538050568646167
bkp80t,bkp73t,31.323606053690852
bkp80t,bkp80t,0.0
bkp80t,bkp79t,39.94998793755407
bkp80t,bkp81t,29.268703850300074
bkp80t,bkp78t,17.064682860159877
bkp80t,bkp77t,19.664595817170888
bkp80t,bkp82t,44.0259507931978
bkp80t,bkp76t,25.280054477000395
bkp80t,bkp75t,22.24826479599433
bkp80t,o26,85.518602507567
bkp80t,14t,60.82483302427139
bkp80t,18t,40.42581879837912
bkp80t,17t,42.580038155746045
bkp80t,08t,40.46014040759669
bkp80t,22t,35.64726377372987
bkp80t,13t,36.20640598558081
bkp80t,20t,33.612392651407085
bkp80t,81t,87.24005103051638
bkp80t,o10,24.9264824231203
bkp80t,bkp98t,28.833462086589137
bkp80t,bkp97t,30.820610566000187
bkp80t,bkp99t,21.38247238262283
bkp80t,bkp95t,35.49018426588604
bkp80t,bkp93t,31.81125588509153
bkp80t,27t,72.98761948952253
bkp80t,16t,41.76501854775637
bkp80t,bkp96t,28.144828944163088
bkp80t,bkp92t,40.5506698835405
bkp80t,bkp91t,45.60145569223699
bkp80t,bkp89t,59.064398834436005
bkp80t,bkp87t,56.154463160203996
bkp80t,bkp85t,42.86172555592779
bkp80t,19t,34.54405502606413
bkp80t,o63,34.74725848391528
bkp80t,bkp90t,58.19322325507188
bkp80t,bkp88t,46.64010636265605
bkp80t,bkp86t,47.809138840609435
bkp80t,bkp94t,34.28106840311238
bkp80t,bkp84t,44.308721071840466
bkp80t,bkp83t,41.59545095523588
bkp80t,bkp63t,36.53515744039264
bkp79t,02t,32.20762151819652
bkp79t,03t,43.90831367239088
bkp79t,11t,27.30255681336756
bkp79t,12t,34.68597349957457
bkp79t,50t,31.85327458894492
bkp79t,52t,32.77923072726122
bkp79t,53t,25.718492049950935
bkp79t,54t,28.414754502304973
bkp79t,59t,26.5133159461267
bkp79t,61t,29.29751364787459
bkp79t,bkp100t,29.878079632016462
bkp79t,bkp101t,25.58833806450156
bkp79t,bkp102t,38.324264149893324
bkp79t,bkp103t,25.20071873106108
bkp79t,bkp104t,38.29315562312332
bkp79t,bkp105t,41.19632206015593
bkp79t,bkp112t,36.39752747639624
bkp79t,bkp114t,31.988420169459616
bkp79t,bkp116t,23.6408376734999
bkp79t,bkp117t,39.40845206599032
bkp79t,bkp118t,35.69506528839851
bkp79t,bkp119t,32.27144187961214
bkp79t,bkp121t,41.0482847623579
bkp79t,bkp120t,10.71599337251426
bkp79t,bkp122t,32.33720080834805
bkp79t,bkp123t,23.592750640891527
bkp79t,bkp124t,28.346543810594316
bkp79t,bkp126t,40.30684736028157
bkp79t,bkp125t,29.977457219504515
bkp79t,bkp128t,42.629803484613376
bkp79t,bkp127t,36.24811132434253
bkp79t,bkp129t,39.67314309713286
bkp79t,bkp130t,18.307259059803528
bkp79t,bkp131t,37.13042505750398
bkp79t,bkp133t,28.060033106443647
bkp79t,bkp56t,27.79116300330417
bkp79t,bkp57t,35.97812888159828
bkp79t,bkp58t,37.58941044055538
bkp79t,bkp59t,28.895315231856532
bkp79t,bkp60t,26.925974896097536
bkp79t,bkp62t,31.406892727057915
bkp79t,bkp61t,29.15778964119766
bkp79t,bkp64t,29.403021985098277
bkp79t,bkp66t,32.42333372167964
bkp79t,bkp67t,34.58004540697965
bkp79t,bkp69t,38.042116451261435
bkp79t,bkp70t,32.550406200189244
bkp79t,bkp65t,31.714497755673566
bkp79t,bkp71t,34.56280480035989
bkp79t,bkp72t,40.50628309017437
bkp79t,bkp74t,13.8326593212426
bkp79t,bkp73t,19.4739700165023
bkp79t,bkp80t,39.94998793755407
bkp79t,bkp79t,0.0
bkp79t,bkp81t,38.1893254933519
bkp79t,bkp78t,42.68999167956142
bkp79t,bkp77t,30.168153285069856
bkp79t,bkp82t,35.30908915828559
bkp79t,bkp76t,30.735472853389876
bkp79t,bkp75t,19.472030133486076
bkp79t,o26,69.19853430300944
bkp79t,14t,41.80603748173316
bkp79t,18t,47.1601514139184
bkp79t,17t,41.174693337413736
bkp79t,08t,39.35156927779658
bkp79t,22t,11.97651528806479
bkp79t,13t,18.412613324668644
bkp79t,20t,9.191353349684878
bkp79t,81t,55.70497389825481
bkp79t,o10,30.624294773439306
bkp79t,bkp98t,17.55666284538421
bkp79t,bkp97t,15.437115780812501
bkp79t,bkp99t,32.32576083180198
bkp79t,bkp95t,23.286701999608148
bkp79t,bkp93t,27.407528530952735
bkp79t,27t,59.69199640497846
bkp79t,16t,44.35628879022375
bkp79t,bkp96t,25.266501269942953
bkp79t,bkp92t,28.486922241743514
bkp79t,bkp91t,41.07544162145588
bkp79t,bkp89t,41.593259129500716
bkp79t,bkp87t,35.90057694073191
bkp79t,bkp85t,29.40638991109448
bkp79t,19t,56.84910991672908
bkp79t,o63,39.82296511805803
bkp79t,bkp90t,45.71896986661763
bkp79t,bkp88t,34.189973348650135
bkp79t,bkp86t,28.81041465576809
bkp79t,bkp94t,34.99138827773834
bkp79t,bkp84t,32.84380990329452
bkp79t,bkp83t,31.823434755067307
bkp79t,bkp63t,26.332477439403085
bkp81t,02t,17.59291484993642
bkp81t,03t,26.430868674271714
bkp81t,11t,12.278969554760925
bkp81t,12t,11.027494925229677
bkp81t,50t,12.844181725761024
bkp81t,52t,17.881450630516763
bkp81t,53t,12.69491886489357
bkp81t,54t,12.799411117703348
bkp81t,59t,15.280429412471609
bkp81t,61t,8.932577913236326
bkp81t,bkp100t,10.381267011751401
bkp81t,bkp101t,19.37977595430551
bkp81t,bkp102t,17.82640580164576
bkp81t,bkp103t,19.02416872888543
bkp81t,bkp104t,25.833214340592427
bkp81t,bkp105t,23.304438051841725
bkp81t,bkp112t,15.748092819486999
bkp81t,bkp114t,12.232765266341037
bkp81t,bkp116t,16.091086257862244
bkp81t,bkp117t,1.8441921393609322
bkp81t,bkp118t,11.853246412732657
bkp81t,bkp119t,9.665124046243188
bkp81t,bkp121t,17.59227099114865
bkp81t,bkp120t,27.481105262874017
bkp81t,bkp122t,10.441314129675451
bkp81t,bkp123t,16.425301175107027
bkp81t,bkp124t,21.282540632887006
bkp81t,bkp126t,28.498445626728774
bkp81t,bkp125t,10.688078516948872
bkp81t,bkp128t,14.65916666105582
bkp81t,bkp127t,32.44740535801335
bkp81t,bkp129t,28.88662359427163
bkp81t,bkp130t,20.641374736478067
bkp81t,bkp131t,14.106671163427523
bkp81t,bkp133t,18.54196246917985
bkp81t,bkp56t,13.269403802033347
bkp81t,bkp57t,5.081521668216502
bkp81t,bkp58t,15.457326736500422
bkp81t,bkp59t,14.270303974615551
bkp81t,bkp60t,16.582475310473335
bkp81t,bkp62t,15.37141152575781
bkp81t,bkp61t,16.04902444136482
bkp81t,bkp64t,9.023220006214627
bkp81t,bkp66t,12.46849675044509
bkp81t,bkp67t,13.265741271222145
bkp81t,bkp69t,11.105906576417869
bkp81t,bkp70t,7.824402951605329
bkp81t,bkp65t,13.677745882440481
bkp81t,bkp71t,4.0052978460405795
bkp81t,bkp72t,3.175535089735083
bkp81t,bkp74t,24.670570246976535
bkp81t,bkp73t,18.95898459727168
bkp81t,bkp80t,29.268703850300074
bkp81t,bkp79t,38.1893254933519
bkp81t,bkp81t,0.0
bkp81t,bkp78t,14.985222805922698
bkp81t,bkp77t,12.161624641540785
bkp81t,bkp82t,17.617065554782194
bkp81t,bkp76t,7.959175056080973
bkp81t,bkp75t,22.37580774509062
bkp81t,o26,57.20331899577838
bkp81t,14t,35.33823785852135
bkp81t,18t,11.923538210643416
bkp81t,17t,13.674979211581991
bkp81t,08t,11.802407702068857
bkp81t,22t,26.942805757407204
bkp81t,13t,22.006775004300255
bkp81t,20t,38.54785215744167
bkp81t,81t,65.833528698155
bkp81t,o10,8.206812629007366
bkp81t,bkp98t,20.704524657594753
bkp81t,bkp97t,22.752491068849288
bkp81t,bkp99t,9.231661927892144
bkp81t,bkp95t,17.553584141293342
bkp81t,bkp93t,11.801553513324256
bkp81t,27t,44.458171713714805
bkp81t,16t,12.507521309376832
bkp81t,bkp96t,12.925452190645059
bkp81t,bkp92t,17.958479137290556
bkp81t,bkp91t,17.093101627991235
bkp81t,bkp89t,33.154944597696755
bkp81t,bkp87t,32.223039700809345
bkp81t,bkp85t,19.78915957359477
bkp81t,19t,19.52415229860105
bkp81t,o63,5.498964370434573
bkp81t,bkp90t,30.46400931261181
bkp81t,bkp88t,21.273887907426335
bkp81t,bkp86t,25.849558687175122
bkp81t,bkp94t,7.146006087225605
bkp81t,bkp84t,19.294385292610166
bkp81t,bkp83t,16.851561108617684
bkp81t,bkp63t,15.850685684571161
bkp78t,02t,31.752493484143564
bkp78t,03t,41.41575143785144
bkp78t,11t,23.641363196724484
bkp78t,12t,25.642561828091605
bkp78t,50t,26.80019239770741
bkp78t,52t,32.153222905686924
bkp78t,53t,22.123660893588756
bkp78t,54t,25.252688033316005
bkp78t,59t,27.325829705733163
bkp78t,61t,18.94890329633439
bkp78t,bkp100t,14.19689091446391
bkp78t,bkp101t,17.552018764789757
bkp78t,bkp102t,32.76622263052656
bkp78t,bkp103t,31.152849350335078
bkp78t,bkp104t,40.592099716615394
bkp78t,bkp105t,38.27839729588012
bkp78t,bkp112t,30.57875810398182
bkp78t,bkp114t,26.1906889130843
bkp78t,bkp116t,26.43324936699855
bkp78t,bkp117t,13.48293940242092
bkp78t,bkp118t,7.1732104606207105
bkp78t,bkp119t,23.45407124870044
bkp78t,bkp121t,32.56274555349773
bkp78t,bkp120t,32.70801593112649
bkp78t,bkp122t,24.36033513694485
bkp78t,bkp123t,26.927232747795607
bkp78t,bkp124t,34.550903141428414
bkp78t,bkp126t,43.3262127627486
bkp78t,bkp125t,13.84341533088068
bkp78t,bkp128t,0.3413209015901502
bkp78t,bkp127t,46.68761331308984
bkp78t,bkp129t,16.761986037652445
bkp78t,bkp130t,24.720017100745597
bkp78t,bkp131t,29.02117536094435
bkp78t,bkp133t,31.647936100844746
bkp78t,bkp56t,25.482590935198374
bkp78t,bkp57t,19.781373967731387
bkp78t,bkp58t,30.386749619262993
bkp78t,bkp59t,27.27998190444908
bkp78t,bkp60t,29.089770578972963
bkp78t,bkp62t,29.31497308928416
bkp78t,bkp61t,29.35092616199956
bkp78t,bkp64t,19.795275197806397
bkp78t,bkp66t,26.573965508349342
bkp78t,bkp67t,27.878893143711508
bkp78t,bkp69t,26.086725703833007
bkp78t,bkp70t,21.36133333882367
bkp78t,bkp65t,27.6386854097507
bkp78t,bkp71t,14.348456303412972
bkp78t,bkp72t,17.11458345639086
bkp78t,bkp74t,29.204360876654988
bkp78t,bkp73t,26.777568522328522
bkp78t,bkp80t,17.064682860159877
bkp78t,bkp79t,42.68999167956142
bkp78t,bkp81t,14.985222805922698
bkp78t,bkp78t,0.0
bkp78t,bkp77t,12.89405611772118
bkp78t,bkp82t,32.293725673780465
bkp78t,bkp76t,15.526803814084587
bkp78t,bkp75t,23.387856597732807
bkp78t,o26,72.07980164993971
bkp78t,14t,50.017724599789105
bkp78t,18t,24.401904358935788
bkp78t,17t,28.556985249382983
bkp78t,08t,26.772559387653335
bkp78t,22t,33.92214600735327
bkp78t,13t,31.33023352447811
bkp78t,20t,39.68258469635652
bkp78t,81t,79.63601621592665
bkp78t,o10,15.341413524282132
bkp78t,bkp98t,26.34343161073542
bkp78t,bkp97t,28.76555276011773
bkp78t,bkp99t,11.810323780106934
bkp78t,bkp95t,28.35601119405693
bkp78t,bkp93t,22.910881962411622
bkp78t,27t,59.3002277201224
bkp78t,16t,26.64442052834254
bkp78t,bkp96t,21.09795887914469
bkp78t,bkp92t,31.16637726066348
bkp78t,bkp91t,32.05672105335136
bkp78t,bkp89t,47.91114331292165
bkp78t,bkp87t,46.43051950400265
bkp78t,bkp85t,33.3118201753852
bkp78t,19t,18.19544863446736
bkp78t,o63,20.23079880558577
bkp78t,bkp90t,45.44907920741672
bkp78t,bkp88t,35.71561138846976
bkp78t,bkp86t,39.17454417483812
bkp78t,bkp94t,21.69152845625434
bkp78t,bkp84t,33.56172402346683
